Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,1787.360378,1971.316356,2131.391688,2294.182886,2501.293232,2620.475592,2784.733595,2960.722636,3121.889084,3344.783659,,,,,,,,,,,19393.78411,17664.63918,18000.19091,17858.87788,16991.36641,17151.92034,24459.62702,30440.68094,32690.43027,31308.17238,39575.72681,39544.72449,40713.15735,39236.67608,43092.0134,50115.13886,48092.25421,41584.08362,42680.19495,41696.94037,38864.0439,39638.43879,42458.53416,49337.54689,54659.6403,56243.9473,59008.99301,64991.00515,74175.87764,71565.56998,76531.37294,90476.75897,85836.20768,87304.33058,88724.99094,83806.4476,82153.07454,82254.37693,85216.64295,84121.93103,85656.32267,91991.60046,92101.46974
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,186.0242873,198.9346961,226.8778377,237.9363953,257.4541448,247.7143658,238.3983738,252.2524222,264.2277583,293.9764202,281.6978406,320.8129752,356.9019876,368.2960538,585.8838051,742.5187676,827.1559853,857.1459346,992.9914615,1154.51385,1467.860199,1820.853537,1842.714584,1898.524761,1885.019531,2011.571057,2334.206663,2884.299313,1421.741906,1546.40039,1926.384607,2171.463634,2516.443295,2722.905389,3238.39402,3553.746281,4184.29444,4397.5383,4542.949125,4588.98256,4941.852597,5187.206107,5276.064713,5433.642274,6241.058232,7221.643883,7914.771494,8695.844461,10155.97367,10288.14905,11304.64493,2971.282434,1910.604526,993.7398831,1071.234204,857.4978675,664.3416723,862.3190638,1111.872093,1124.520554,537.2113614,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.3198618,456.1880646,337.5488739,287.9939687,262.2364354,208.1695625,172.9164992,150.6469008,214.4293317,175.5555654,137.1819092,168.6385933,186.663376,233.094087,305.2660435,333.7139384,401.0268293,517.4348725,704.6501788,666.7212906,740.2761913,837.8814952,959.3602175,1038.320717,1094.430124,970.3625997,801.39384,844.3652499,850.6669582,889.0233718,852.3302296,916.6919671,1054.189484
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1229553,178.1115265,167.1445465,189.5909729,171.6147003,153.8509979,156.7896118,176.9260254,214.6417694,248.7471619,387.0186462,390.4956055,399.4511414,394.7307739,400.4275513,419.7723694,447.5133362,480.2756348,473.367981,539.1223145,671.5736084,681.2437134,730.8132935,768.9334717,854.5432129,955.3212891,1012.984741,929.1072388,942.8813477,975.9245605,1011.59967,1050.932373,1104.164429,1146.031982,1192.403809
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,103.8009589,110.7314587,117.1621135,121.604327,129.5790387,141.8519504,165.577454,171.6983735,179.8723699,192.4634017,197.9937496,200.3640681,216.1492297,278.8200198,343.4252786,363.8065632,405.5478917,461.6609967,548.0111236,611.5190953,707.3700036,745.7320342,767.0757134,822.7313226,842.07103,768.8656474,836.1471402,962.9617825,1154.58042,1329.99672,1545.276957,1751.068624,1957.405411,2230.841173,2502.70866,2848.62249,3039.892156,2462.414344,1841.042933,2028.56878,2004.107042,1889.971411,2091.178887,2350.845515,2647.260738,2876.245758,3343.785932,3934.690956,4327.797517,4154.187432,4996.372098,5396.643527,5748.632782,6041.134013,5822.377723,5708.794147,5854.463852,6436.789649,7124.558867,7628.576087,7001.785413,7060.897609,6908.802119
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9241996,534.6505771,516.1461855,529.2197975,465.9299421,476.9188074,456.2854678,532.4854173,621.7118407,682.172795,810.1416095,936.5983633,1019.964911,1201.423609,1221.534229,1322.300887,1347.926361,1283.525882,1239.366087,1584.263822,1660.308309,2741.393945,2358.409054
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,99.67714868,102.3136285,105.2824205,112.0940608,127.3360028,139.8192686,156.0258948,160.8811965,161.2743403,171.5773838,157.066054,171.7449735,195.7174921,231.0311126,310.8109937,334.2580404,327.5447591,401.6052832,415.8721823,438.8801009,544.126482,446.963327,369.3132737,332.8145062,301.9290034,310.5004334,419.1744005,478.8329917,512.8743794,488.5016152,570.9328385,545.6848379,560.2717966,411.001598,326.2731551,415.7778133,447.9265913,443.5350406,456.2062816,440.1397924,404.8220743,391.5160184,439.1275464,530.3920056,551.8476777,542.8178059,544.0055167,598.3065987,725.8544458,717.677305,709.1406701,779.7635197,759.8959722,826.4286073,853.0078138,760.2429116,787.2801616,814.4198376,873.5551563,848.3048269,875.2454099,964.0500102,918.3767558
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,,,,,,,,,,,,,,,,347.7512299,316.4359516,356.1862958,431.9730603,462.8417094,550.7308333,642.6905947,640.3334441,627.5864753,662.2039799,618.8106055,702.4851729,838.54047,1089.017321,1080.971091,1150.281297,1335.230193,1380.881428,1391.970052,1965.19624,2089.197173,2216.683231,2135.860561,1889.670651,1953.371697,1996.515078,1754.842287,1760.667218,1937.042631,2195.985939,2478.427122,2751.960017,2799.368777,3221.079699,2915.494578,3416.110432,3852.143788,4378.572815,4208.188686,4125.426028,4117.93037,3978.438212,4367.25563,4649.613513,4878.978188,4605.970878,4425.970591,
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,632.3889159,676.2377873,702.5632003,755.5654037,779.3938027,793.3261224,767.8130966,797.3181837,784.2314083,796.2053536,831.0833354,896.6485813,1069.455842,1274.920039,1962.913415,2317.486606,2341.888058,2901.624276,3248.617697,4137.710375,5528.946472,6118.941044,7034.945357,6628.47176,6547.459782,6147.700102,3941.600372,3896.064758,3613.04141,3441.35043,4001.522284,4159.070729,4231.46206,3608.643933,3801.450835,4074.880142,4385.12365,4352.827681,4569.646971,5130.866071,6120.945943,6592.75902,6692.822206,8352.463158,9756.513279,11673.85875,13340.91627,15627.28682,20011.14827,13682.76361,15711.53817,17910.31718,18961.23359,19821.52865,20327.98346,18389.53103,15991.10879,16094.66678,16164.16133,15690.9631,13871.79822,16032.50277,18222.26033
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,,,,,,222.3434864,228.8324443,232.9223696,253.8486742,262.4338248,285.1442239,325.1930414,420.581267,499.8150445,631.710778,750.375049,760.234987,838.5881706,954.2095614,1120.424108,1329.268317,1249.759783,1176.228012,1177.586929,1133.996376,1124.949738,1174.881889,1231.43741,1251.271418,1223.518533,1456.224489,1516.294272,1760.48075,1627.276255,1709.825073,1940.034293,2076.989688,2170.570932,2253.028846,2343.997255,2170.508143,2207.660688,2292.483168,2693.195918,3029.849579,3106.575832,3279.10282,3678.061523,4200.17378,4029.461206,4241.01191,4361.948089,4233.917158,4308.337421,4398.638695,3960.924849,3796.109011,3569.718839,3577.16946,3477.844271,3497.733231,3807.184563,3776.667779
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkiye,TUR,274.5256919,282.1155407,306.6248971,346.4072966,363.5517459,379.7256736,436.3194116,471.5978368,514.181555,558.1630251,488.0458507,448.6160199,549.3997036,676.4547697,916.0207934,1125.01666,1266.13842,1417.785883,1540.391989,2069.874318,1560.232859,1579.309069,1404.704674,1311.56594,1247.023473,1367.239804,1507.804772,1700.839796,1737.953771,2009.997569,2773.650706,2730.263904,2825.740964,3148.942981,2240.633321,2855.036765,3009.67417,3098.668013,4433.354034,4057.822081,4278.266534,3100.458788,3640.76183,4704.77201,6031.79031,7369.431295,8003.812177,9668.399443,10802.60048,8989.735883,10614.98457,11308.37174,11697.47436,12507.80316,12020.34966,10851.92011,10734.25647,10464.00779,9400.836337,9103.012397,8561.064333,9661.227734,10616.06104
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5971841,854.1527539,830.3608443,857.3390594,839.4248858,815.1398445,788.5575627,619.6698961,587.2840894,553.0594143,561.533872,587.9900867,544.4393372,635.7143118,762.6106328,949.5763727,1256.031867,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7180.459552,7297.180042,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18323.87374,17803.08282,18848.77869,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25659.19586,26831.97146,27795.14856,20882.26127,23158.6379,24917.59581
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.0919449,1001.22815,1029.220751,1011.981183,1138.949358,1150.305635,1283.446069,1318.909032,1324.206539,1419.827916,1564.015195,1451.48412,1752.802286,2012.446828,2328.492145,2311.337166,2402.479309,2803.247294,3103.039909,2697.635293,3043.165323,3663.266294,3624.984174,3536.901175,3556.378789,3384.382534,3836.073071,4181.437569,4419.256323,4940.050682,4674.909088,5372.756766,5334.988605
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,55.52933712,56.32805877,55.64780642,62.1040779,68.77681893,100.1808471,101.6372995,102.9698894,106.9863517,116.7794525,122.0828658,133.4915726,136.9676761,152.6828244,183.6560042,201.139187,203.1759136,237.4008025,190.5417304,164.3948193,93.69222855,98.59507365,156.8798157,157.4491559,247.3430926,234.0391719,253.3281502,392.4776119,394.7361363,309.8609664,244.7540725,182.7944662,151.9765412,165.4650359,198.2820513,278.3166133,284.4568035,286.5727449,292.1694813,257.6785777,257.8296057,235.8529749,241.8689302,250.6905884,292.4726656,330.6028543,346.7684624,401.7091877,473.3028336,799.9296321,824.7376712,837.0958843,796.7111393,819.7578674,897.5097285,864.1800594,753.6844055,766.177604,793.1280823,823.0247328,846.8811992,883.4657281,964.2243852
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443237,1449.962524,1597.534668,1568.536621,1487.499756,1417.935547,1258.136597,1012.098145,935.9589844,872.7136841,991.2426147,835.2367554,635.7579956,658.3446045,807.8019409,911.9068604,1087.787964,1416.60376,1894.460083,2391.323975,3197.934326,4066.53125,2639.37793,3078.414795,3704.842285,4004.789795,4187.739746,3104.653809,2124.662598,2187.727539,2638.325439,3096.5625,3661.457764,3751.737305,4827.845703,4533.975586
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,,,,,,,,,,,,,,,,27090.34007,31282.7676,35186.23204,29526.63926,34372.384,42995.164,44841.22975,39921.63299,34586.53182,31955.18125,29432.83121,23111.37838,23088.20417,21545.45558,23141.01477,26682.84981,25668.49332,25630.08097,25019.37236,25463.49629,27010.67819,28596.50683,28709.24692,25905.84338,27261.90657,31855.5006,29909.00943,30221.967,32607.37293,37017.73637,42190.55438,45339.58512,43918.38017,45140.76908,31722.58876,34165.91331,40893.02336,44386.78608,45729.60768,46865.9646,41525.1389,41054.53957,43063.96748,46722.26872,45376.17084,37629.17417,44315.55418,53757.86325
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,1397.594863,1472.385777,1525.775918,1613.456953,1748.288193,1873.567855,1986.747244,2058.781771,1951.758666,2100.667944,2347.730246,2649.671014,3030.504708,3426.520112,3666.236108,4299.354057,4138.094675,4681.668593,5976.885651,7805.073396,10032.17868,9598.508938,9145.329109,8691.194954,8179.121916,8651.705793,10611.15369,13118.01842,15988.01649,16240.00625,19096.2412,19900.18849,20488.09967,18390.21782,19708.43564,23203.6289,24441.91991,26779.77879,28296.76027,28788.96929,28289.65269,27888.60511,30078.60813,34480.94106,40392.26486,42131.82707,44537.71234,50438.2296,47432.8791,38820.01459,39693.19387,42150.69814,42485.58607,43449.09172,47447.58893,45071.07432,41146.07736,40622.68939,43306.3083,42747.08046,40318.41692,46585.89756,45850.42612
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18187,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76398.59174
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,491.213493,604.1766273,659.6116969,587.0068849,744.8799931,705.3977428,668.328424,584.8473465,578.5885669,722.5906832,765.911759,1000.629503,776.0907285,1397.44131,1433.356771,1232.013699,1268.433763,1414.303038,1678.237554,2441.973478,3440.717771,3724.888176,3080.973259,1704.574175,1612.309645,1564.710504,1933.479103,2408.636159,2668.670369,2724.095972,2983.243736,3574.111031,4083.463722,4729.929039,5478.022364,6014.918523,6358.162597,7386.511161,7780.678597,7314.490951,6932.478325,6331.15676,4115.154614,3638.943548,4130.100115,5233.457171,5942.126667,7149.374634,9328.065857,9780.739473,12512.59413,14975.56256,16087.25208,18140.89192,18131.57885,16950.75338,16837.94038,18995.39702,19026.04961,18098.36155,15650.49943,17923.99533,20795.04235
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718744,2628.460054,2753.971058,2704.677189,1916.764625,1604.258642,1795.201768,1759.307471,1993.424478,2255.151155
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,1033.94052,1025.639812,941.2244147,925.2829341,926.2014801,1112.490782,990.5154088,926.8136051,996.4858495,1103.278583,1046.420408,1119.280015,1301.634163,1318.531846,1233.431683,1403.105797,1461.405119,1495.987983,1524.960497,1432.608422,1429.889094,1416.197024,1309.047584,1299.178899,1517.294454,1718.263029,1814.81782,1970.898405,2261.459294,2525.083912,2472.463556,2732.551557,3064.751212,2906.342461,2877.444528,2861.203164,2643.886894,2757.203306,3032.19702,3076.835315,3076.589886,2917.756849,3044.57364,3010.292173
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,939.5608061,954.3553613,1006.879977,1060.570324,874.1994115,869.9068673,877.1960494,894.6838178,940.2014199,934.0476074,1018.108984,1109.42701,1158.859765,1371.094578,2039.737534,2084.38407,2316.030922,2592.914389,2735.433885,3266.785346,3886.573956,4241.311872,4214.671632,4091.94017,3531.346495,3560.762222,3388.195364,2620.434204,3203.401445,2258.679615,2461.039355,2642.780541,2918.607446,2835.687569,2699.464788,3500.632677,3125.237788,3725.988118,3886.039254,4087.829348,4795.634748,4940.113903,3667.200194,3243.368805,4287.631579,5456.322425,6769.868414,8369.235268,11310.77817,11641.79915,13692.91497,10877.11236,12937.9276,12433.98079,15975.72938,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Viet Nam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,235.6525399,430.188501,585.3049372,397.0143602,96.13036189,96.71929574,140.6310045,141.3836852,185.187122,224.6370945,281.1336045,329.00119,352.9344398,352.783068,367.1568837,394.5831366,409.4977339,434.8102921,485.4509081,551.9035051,693.1898425,790.5925164,913.3123316,1158.101627,1225.845009,1684.011667,1953.556979,2190.232284,2367.499542,2558.778924,2595.234979,2760.717101,2992.071746,3267.225009,3491.091279,3586.347297,3756.489122,4163.5143
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36653.86305,38596.03071,39552.1686,,
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3789.327966
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2107022,426.7727374,447.8143643,358.1701215,267.9425332,264.4661909,348.2347289,399.712718,359.2170547,421.8212255,518.1486727,515.139982,543.9609809,583.3911504,669.1033619,785.4512497,867.7829367,956.2306352,1153.536424,1045.80558,1249.063085,1284.617635,1349.990295,1497.747941,1557.601406,1488.416267,1069.816997,893.7165729,701.7148778,693.8164835,583.8756629,603.7079594,676.928385
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,228.5673985,216.2746736,208.5626846,209.4533617,236.9417131,296.0224271,334.6725277,350.6534252,398.5575062,472.6402927,426.3021877,383.4161493,413.9235442,523.1257369,607.8425901,495.3455283,539.9677898,480.6337845,521.3962859,603.847722,679.0617875,679.6336431,635.5660427,527.8988234,419.156713,336.8685681,241.5355505,319.265949,511.2026334,533.243428,427.4064535,428.5034282,394.0783977,395.7853469,431.5217163,438.3836362,404.0904611,471.1722998,377.4625818,353.8302091,364.0261259,401.7323159,399.0990779,452.2865776,556.0500066,720.4465047,1065.596417,1133.436158,1393.519491,1150.941746,1469.36145,1644.456831,1729.647471,1840.320553,1724.57622,1307.909649,1249.923143,1495.752138,1475.199836,1268.120941,956.8317475,1137.344395,1487.907764
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,276.6433633,279.3326561,275.9661394,277.5325155,282.3768564,294.8936049,279.3377791,295.0564493,302.8028709,346.5389203,362.1441468,406.2175033,483.9699742,579.2964182,674.53903,716.949515,686.7217301,676.3292022,664.432526,777.8830088,947.3671355,1067.25452,1094.29259,957.7752322,756.3344913,648.6680364,692.1399583,726.6207297,816.6994731,841.5632256,868.4901749,832.6879695,634.4473585,608.0466105,634.5826172,646.8295598,765.1651241,750.6839091,554.3614836,585.3317992,565.2843897,569.0032086,529.1868828,474.3022011,477.399491,470.7837614,441.4987969,425.0368417,351.8391005,762.2979603,937.84034,1082.615773,1290.193957,1408.36781,1407.034291,1410.329173,1421.787791,1192.107012,2269.177012,1421.868596,1372.696674,1773.920411,1266.996031
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,161.6389822,161.1116574,170.5385373,198.0389187,178.0192173,196.8187562,207.9455738,210.1498937,223.0406591,248.4482199,258.760362,277.0281066,290.9294856,369.782388,441.2141017,455.8082327,439.627553,484.274983,533.7680741,598.5165583,741.3057049,739.0986528,685.0234571,694.5371466,617.3754818,510.4142568,554.4580427,656.1152248,699.3488818,724.7544851,819.8442959,869.1315994,752.7160978,723.8027779,695.696584,764.7883953,742.4280288,761.2314415,698.5628406,671.8621705,709.0610101,630.198869,630.4790824,816.4376622,989.2208448,1124.220303,1230.194793,1374.086248,1433.258304,1417.130587,1649.639146,1799.623009,1765.250073,1736.222507,1724.534381,1545.559084,1436.094404,1613.668488,1550.111762,1499.954437,1353.927527,1539.165543,1622.39172
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,107.4237754,112.5038658,118.1973506,122.7741199,131.1637603,137.8098177,143.6015808,128.0496496,129.1236482,143.1455522,194.3273899,168.3852791,199.3197501,244.9052822,331.5818351,375.6285804,441.4011648,451.9972045,479.1776395,579.6203086,712.4263743,1301.957532,1122.2903,806.591433,650.4596711,645.8286203,580.9087312,580.4615947,558.4477548,507.7406104,591.9896084,556.33733,545.4659857,443.5976934,377.2117467,460.8250707,521.4168026,513.0505427,511.4945841,526.248227,522.7727721,535.8979172,621.8625046,700.4433841,843.9898144,1003.436618,1245.822948,1420.840336,1685.37117,1467.241236,1679.646727,1860.943928,1957.519614,2153.766138,2247.857492,1880.750778,1646.972399,1588.581005,1732.816544,1810.538006,1686.997899,1765.965307,1790.3488
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,,,,,,,,,299.9699741,317.7142513,349.2005284,392.3528487,454.7324802,560.6362414,1034.688767,1108.022767,1331.696581,1485.099053,1592.481741,2085.997913,2741.710413,2742.69618,2489.394893,2270.024076,2239.665131,2140.702362,2015.598863,2119.384687,1990.564893,2081.178916,2850.801545,2043.866154,2002.597652,1986.731193,2034.345695,2173.72602,2344.635464,2469.834165,2366.063814,2556.45171,2857.132721,2735.425402,2693.037779,2915.513683,3392.620162,4069.149413,4701.931138,5327.234547,6528.650292,5585.45611,6406.313817,6864.434184,7365.456849,7348.84955,7302.25035,6283.256026,6113.397738,6224.52297,6573.81697,6498.529037,5639.398735,6414.725618,7655.848402
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,446.7243441,475.196775,493.2914504,515.4302266,546.452701,578.9539974,618.508771,654.1270615,640.5621485,687.9292957,746.0281551,799.6753787,911.4536236,985.6325581,1266.1946,1463.422035,1490.407215,1712.863803,1736.624601,1974.780393,2434.179143,2656.804488,2915.116468,2921.933513,2762.383472,2707.098862,2449.99985,2613.338979,2752.330066,2802.623229,2995.966897,2956.092297,2885.095524,3097.287282,3226.763708,3524.139861,3809.576981,4418.6581,4681.018056,4925.011154,5246.596267,5368.469898,5594.321499,5938.534367,6453.146297,7248.425703,8192.985214,9053.247567,10222.72794,8592.549104,9271.138079,9947.61599,10416.84121,10542.07521,10711.77866,10447.67995,9769.469641,10061.08661,10339.10078,10409.71638,8864.60437,10114.14684,12382.37538
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.676347,2196.004082,2361.310828,2491.380715,2826.656416,3580.935593,3796.502848,3748.511882,4109.313731,3989.191736,3952.068244,4352.734622,4937.126616,5949.802829,7176.511344,8355.864587,9469.081319,12008.2924,14576.26388,12306.25967,12606.59116,13962.77109,13074.23824,13665.7266,14141.10062,12525.6327,12782.22224,14222.45429,16077.02395,16349.00536,16298.26706,18790.41816,19337.88903
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,153.4776064,159.2525212,159.6437025,165.0338376,184.5483892,194.8912553,187.8215381,192.5076709,203.0063089,220.9544365,228.3833892,241.2768501,257.6025296,321.6281224,438.345605,459.9377102,490.4587042,534.9418108,601.1213688,687.9424133,835.2095069,909.2566516,843.3833701,828.6142581,824.3543048,803.6010596,792.9986533,786.6382237,799.1688983,795.4713291,911.3263622,942.6865466,1013.398681,1090.323308,1123.6508,1129.355713,1206.545953,1264.202992,1222.506447,1268.951247,1354.97962,1318.622535,1259.776023,1378.403952,1577.937232,1809.847606,2036.405187,2370.896453,2632.819457,2502.95553,2988.449997,3250.776704,3348.112789,3347.113999,3414.437827,3204.508591,3264.725075,3485.109554,3480.280784,3506.634175,3232.24714,3714.713915,4069.176012
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,148.2129653,148.460667,149.4794468,162.8250932,182.4912808,198.4486718,216.1727467,228.6878389,246.0305036,276.1784382,317.3466494,343.0224257,415.7482029,535.7750163,604.5851064,649.8995928,702.7221831,824.4969539,1024.325099,1095.517962,1166.772129,1266.980519,1221.930353,1279.560324,1350.020303,1403.427446,1805.217571,2085.804177,2469.398762,2532.56087,2605.907378,2899.938507,3126.502248,3451.761966,3861.094211,4331.65087,4124.722605,3898.127036,3449.921307,3814.89189,4089.042659,3769.110169,3796.538934,4141.299245,4609.602569,4881.332927,5134.809962,5695.51483,6518.999914,6661.461523,7721.625263,8890.748424,9435.97324,9468.444029,9694.447645,9586.891992,9855.059823,10452.73707,11311.76908,11480.70382,11482.8805,13119.40565,12906.69401
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,90.71921239,79.9072259,72.01567731,76.06581089,85.68460433,97.34745899,103.6020832,97.9968194,96.68455076,105.6337952,114.1882806,119.5177015,132.2451159,162.5640815,180.0019818,198.4860221,198.2535995,225.1799876,214.8959136,245.0095715,278.4613344,292.652273,302.0814164,311.1905886,331.912064,357.5216501,350.7449449,340.71221,371.3630556,394.9946044,416.6778135,445.0819475,491.7768714,532.4917988,632.2659356,770.095438,873.5405805,893.3800186,804.2770907,875.652521,954.4402678,1007.04169,1104.502936,1238.476501,1425.370608,1637.759748,1956.520019,2454.110648,3080.444256,3316.541049,4006.200578,4860.739218,5375.84283,5882.142195,6291.283382,6501.712686,6591.136406,7149.121268,7944.471368,8169.008923,8262.89755,9812.145975,9952.188121
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,91.79899597,80.8827204,72.9034624,77.0020663,86.73977445,98.54657506,104.8759334,99.20446042,97.87891359,106.9388232,115.5981366,120.9909121,133.8755192,164.566712,182.2132691,200.9196581,200.6801003,227.9306357,217.5146648,247.9890023,281.8434212,296.2021064,305.7356332,314.9452823,335.9111025,361.8228722,354.9556752,344.790423,375.7949941,399.6979073,421.6317275,450.3722824,497.6286929,538.8405257,639.8194009,779.2930247,883.9468907,903.9889214,813.7952377,885.9815545,965.6612968,1018.83934,1117.391053,1252.888452,1441.935746,1656.756342,1979.156426,2482.420448,3115.865062,3354.559483,4051.972948,4916.048558,5436.729682,5948.470989,6361.982211,6574.573472,6664.813409,7228.801102,8032.844513,8259.763256,8354.652938,9921.177706,10062.92244
